name,link,price,location,picture,installment,extra,day,site
Zotac GeForce GT 620 Synergy Edition 2GB,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/zotac-geforce-gt-620-synergy-edition-2gb-1327050703,R$ 90,"Belo Horizonte, Lagoa",https://img.olx.com.br/images/66/660403199741149.webp,"3x de R$ 30,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","26 de mai, 19:05",OLX
"RTX 5060, MSI, VENTUS 2X, 8 GB - LACRADA - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5060-msi-ventus-2x-8-gb-lacrada-envio-p-todo-br-1407165811,R$ 2.659,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/78/785546175801490.webp,"3x de R$ 886,33","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","26 de mai, 16:31",OLX
"RTX 5070 TI, MSI, VENTUS 3X, 16 GB, GDDR7 - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5070-ti-msi-ventus-3x-16-gb-gddr7-envio-p-todo-br-1407139975,R$ 6.799,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/83/832583172349175.webp,"3x de R$ 2.266,33","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","26 de mai, 15:42",OLX
RTX 4060 8GB PROART ASUS,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-4060-8gb-proart-asus-1407081111,R$ 2.599,"Belo Horizonte, São Geraldo",https://img.olx.com.br/images/19/190505888225576.webp,"3x de R$ 866,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","26 de mai, 12:36",OLX
RX 590 8GB GIGABYTE,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rx-590-8gb-gigabyte-1407049443,R$ 899,"Belo Horizonte, São Geraldo",https://img.olx.com.br/images/96/965575280819200.webp,"3x de R$ 299,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","26 de mai, 10:33",OLX
?RX 580 8GB 2048SP Exelente!!?,https://mg.olx.com.br/regiao-de-divinopolis/informatica/placas-de-video/rx-580-8gb-2048sp-exelente-1407038281,R$ 780,"Divinópolis, Centro",https://img.olx.com.br/images/71/712544764254107.webp,"3x de R$ 260,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","26 de mai, 10:04",OLX
RTX 2060 6gb Zotac,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-2060-6gb-zotac-1407038419,R$ 1.329,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/95/956519761408246.webp,"3x de R$ 443,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","26 de mai, 10:02",OLX
Cabo Adaptador Para Gpu Pci-e 8 Pinos P/ Duplo 6+2(8 Pinos),https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/cabo-adaptador-para-gpu-pci-e-8-pinos-p-duplo-6-2-8-pinos-1305447603,R$ 40,"Nova Lima, Vila da Serra",https://img.olx.com.br/images/98/983424760848029.webp,"1x de R$ 40,00","['Entrega Fácil', 'Pague Online']","26 de mai, 06:46",OLX
"RTX 5070 TI, GALAX, EX ARGB, 16GB - LACRADA - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5070-ti-galax-ex-argb-16gb-lacrada-envio-p-todo-br-1397813397,R$ 6.799,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/17/176559406865108.webp,"3x de R$ 2.266,33","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","25 de mai, 14:19",OLX
PC Gamer Ryzen 5 4600G RX 6600 16GB RAM AM4,https://mg.olx.com.br/regiao-de-pocos-de-caldas-e-varginha/informatica/placas-de-video/pc-gamer-ryzen-5-4600g-rx-6600-16gb-ram-am4-1397661223,R$ 3.600,"Passos, Centro",https://img.olx.com.br/images/57/573580154883488.webp,"3x de R$ 1.200,00","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","25 de mai, 08:58",OLX
"RTX 5070 TI, GALAX, EX ARGB, 16GB - LACRADA - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5070-ti-galax-ex-argb-16gb-lacrada-envio-p-todo-br-1397812406,R$ 6.799,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/51/518567523069022.webp,"3x de R$ 2.266,33","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","25 de mai, 06:37",OLX
SIS AGP6326 Pine 8mb,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/sis-agp6326-pine-8mb-1364400192,R$ 79,"Betim, Jardim Brasília",https://img.olx.com.br/images/68/688473830434516.webp,"2x de R$ 39,50","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","24 de mai, 15:06",OLX
RTX 3080ti AORUS,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3080ti-aorus-1406503977,R$ 4.500,"Belo Horizonte, Lourdes",https://img.olx.com.br/images/67/679515160714157.webp,"3x de R$ 1.500,00","['Pague Online', 'Parcelamento sem juros']","23 de mai, 18:48",OLX
rx 6500xt 4gb MSI,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rx-6500xt-4gb-msi-1404681950,R$ 800,"Belo Horizonte, Prado",https://img.olx.com.br/images/24/247569161578311.webp,"3x de R$ 266,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","23 de mai, 13:51",OLX
RX 6600 Gigabyte Eagle 8gb,https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rx-6600-gigabyte-eagle-8gb-1406345287,R$ 1.650,"Juiz de Fora, São Pedro",https://img.olx.com.br/images/65/655511763630889.webp,"3x de R$ 550,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","23 de mai, 10:47",OLX
"RTX 5080, MSI, SHADOW 3X OC - LACRADA - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5080-msi-shadow-3x-oc-lacrada-envio-p-todo-br-1394933140,R$ 9.399,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/68/687565761598977.webp,"3x de R$ 3.133,00","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","23 de mai, 10:22",OLX
"RTX 5080, MSI, SHADOW 3X OC - LACRADA - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5080-msi-shadow-3x-oc-lacrada-envio-p-todo-br-1406336704,R$ 9.099,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/84/841567166963477.webp,"3x de R$ 3.033,00","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","23 de mai, 10:18",OLX
"RTX 5080, MSI, TRIO OC, 16GB - LACRADA - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5080-msi-trio-oc-16gb-lacrada-envio-p-todo-br-1406334076,R$ 9.699,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/23/231594283717127.webp,"3x de R$ 3.233,00","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","23 de mai, 10:09",OLX
Rx 6650 XT xfx 8g,https://mg.olx.com.br/regiao-de-divinopolis/informatica/placas-de-video/rx-6650-xt-xfx-8g-1406124826,R$ 2.300,Piumhi,https://img.olx.com.br/images/65/650504640058259.webp,"3x de R$ 766,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","22 de mai, 15:55",OLX
Dell RTX 2060 OEM,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/dell-rtx-2060-oem-1406060154,R$ 1.250,"Belo Horizonte, Nova Esperança",https://img.olx.com.br/images/93/934588400894110.webp,"3x de R$ 416,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","22 de mai, 12:55",OLX
RX 6800 Xt 16gb Sapphire Nitro +,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rx-6800-xt-16gb-sapphire-nitro-1406029523,R$ 3.039,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/85/856592167380338.webp,"3x de R$ 1.013,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","22 de mai, 11:42",OLX
Gigabyte Vision RTX 3070 Ti,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/gigabyte-vision-rtx-3070-ti-1396947403,R$ 2.750,"Belo Horizonte, Itapoã",https://img.olx.com.br/images/17/173572278725260.webp,"3x de R$ 916,67","['Pague Online', 'Parcelamento sem juros']","21 de mai, 12:57",OLX
GTX 1050 Ti 2GB,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/informatica/placas-de-video/gtx-1050-ti-2gb-1405616935,R$ 450,"Montes Claros, Santa Eugênia",https://img.olx.com.br/images/77/773561041408627.webp,"3x de R$ 150,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","21 de mai, 06:41",OLX
Gtx1660 galax,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/informatica/placas-de-video/gtx1660-galax-1395643366,R$ 780,"Montes Claros, Alto São João",https://img.olx.com.br/images/82/820551399409105.webp,"3x de R$ 260,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","20 de mai, 17:41",OLX
Fonte Para Impressora Hp 32v 625ma Bivolt Plug Roxo,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/fonte-para-impressora-hp-32v-625ma-bivolt-plug-roxo-1396452316,R$ 100,"Belo Horizonte, Centro",https://img.olx.com.br/images/37/377526639000450.webp,"3x de R$ 33,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","20 de mai, 16:15",OLX
Geforce GTX 1660 6GB + Memória ram 8GB Vulcan,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/geforce-gtx-1660-6gb-memoria-ram-8gb-vulcan-1405395672,R$ 1.200,"Santa Luzia, Frimisa",https://img.olx.com.br/images/40/405500647712619.webp,"3x de R$ 400,00","['Pague Online', 'Parcelamento sem juros']","20 de mai, 12:56",OLX
XFX Radeon RX 470 4GB,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/informatica/placas-de-video/xfx-radeon-rx-470-4gb-1405332143,R$ 700,"Uberlândia, Aclimação",https://img.olx.com.br/images/72/722533408406917.webp,"3x de R$ 233,33","['Pague Online', 'Parcelamento sem juros']","20 de mai, 09:48",OLX
tv lg 50nano75spa,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/tv-lg-50nano75spa-1405312563,R$ 350,"Belo Horizonte, Jardim Alvorada",https://img.olx.com.br/images/46/464544766342443.webp,"3x de R$ 116,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","20 de mai, 08:35",OLX
GTX 1660 Super 6gb Palit Gp ,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/gtx-1660-super-6gb-palit-gp-1405212188,R$ 1.049,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/68/687588523382971.webp,"3x de R$ 349,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","19 de mai, 20:25",OLX
RTX 3060 Ti 8gb Leadtek Hurricane,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3060-ti-8gb-leadtek-hurricane-1405211159,R$ 1.799,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/45/456582285934278.webp,"3x de R$ 599,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","19 de mai, 20:22",OLX
RTX 3060 Ti 8gb Evga Xc,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3060-ti-8gb-evga-xc-1405210870,R$ 1.849,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/27/278593645473491.webp,"3x de R$ 616,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","19 de mai, 20:20",OLX
RTX 3080 10gb Gainward Phantom,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3080-10gb-gainward-phantom-1405170532,R$ 2.949,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/23/237577768175398.webp,"3x de R$ 983,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","19 de mai, 17:01",OLX
"RTX 5060, GIGABYTE EAGLE, 8 GB - LACRADA - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5060-gigabyte-eagle-8-gb-lacrada-envio-p-todo-br-1405144196,R$ 2.649,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/40/403570651853504.webp,"3x de R$ 883,00","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","19 de mai, 15:31",OLX
Vendo RTX 3060 TI 8gb Zotac,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/vendo-rtx-3060-ti-8gb-zotac-1405144029,R$ 2.100,"Belo Horizonte, Cachoeirinha",https://img.olx.com.br/images/19/191584649887607.webp,"3x de R$ 700,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","19 de mai, 15:30",OLX
"RTX 5060, GIGABYTE EAGLE OC, 8 GB - LACRADA - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5060-gigabyte-eagle-oc-8-gb-lacrada-envio-p-todo-br-1405143803,R$ 2.699,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/25/258593891489288.webp,"3x de R$ 899,67","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","19 de mai, 15:29",OLX
Vendo RTX 3080 TI 12gb Palit,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/vendo-rtx-3080-ti-12gb-palit-1405142158,R$ 4.100,"Belo Horizonte, Cachoeirinha",https://img.olx.com.br/images/36/369542406451963.webp,"3x de R$ 1.366,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","19 de mai, 15:24",OLX
RX 570 MSI 4GB 256Bits,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rx-570-msi-4gb-256bits-1405127263,R$ 599,"Betim, Capelinha",https://img.olx.com.br/images/33/335511285984724.webp,"3x de R$ 199,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","19 de mai, 14:50",OLX
RTX 3080 Ti 12gb Zotac Trinity ,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3080-ti-12gb-zotac-trinity-1405123002,R$ 3.449,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/25/251595280483845.webp,"3x de R$ 1.149,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","19 de mai, 14:39",OLX
Gtx 1080 8 gb evga,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/gtx-1080-8-gb-evga-1405083991,R$ 1.200,"Contagem, Industrial Itaú",https://img.olx.com.br/images/22/223583160583276.webp,"3x de R$ 400,00","['Pague Online', 'Parcelamento sem juros']","19 de mai, 13:00",OLX
RTX 3080 Ti 12gb Nvidia Founders Edition,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3080-ti-12gb-nvidia-founders-edition-1405073816,R$ 4.275,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/34/347535164497011.webp,"3x de R$ 1.425,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","19 de mai, 12:25",OLX
GeForce RTX 4060,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/geforce-rtx-4060-1404947275,R$ 2.500,Sarzedo,https://img.olx.com.br/images/86/868529403648987.webp,"3x de R$ 833,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","18 de mai, 23:16",OLX
RTX 3080 10Gb EVGA XC3 ULTRA,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3080-10gb-evga-xc3-ultra-1404909412,R$ 2.949,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/55/552582765093189.webp,"3x de R$ 983,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","18 de mai, 18:40",OLX
Galax NVIDIA GeForce RTX 3050 8GB EX OC,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/informatica/placas-de-video/galax-nvidia-geforce-rtx-3050-8gb-ex-oc-1369136937,R$ 1.500,"Uberlândia, Custódio Pereira",https://img.olx.com.br/images/29/295578724734418.webp,"3x de R$ 500,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","18 de mai, 14:09",OLX
GTX 1050 2GB com defeito,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/informatica/placas-de-video/gtx-1050-2gb-com-defeito-1404818467,R$ 120,"Montes Claros, Santo Antônio",https://img.olx.com.br/images/83/839585768022980.webp,"3x de R$ 40,00","['Pague Online', 'Parcelamento sem juros']","18 de mai, 10:17",OLX
Galax GeForce RTX 3070 Ti 1-Click OC,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/galax-geforce-rtx-3070-ti-1-click-oc-1385535935,R$ 2.250,"Belo Horizonte, São João Batista (Venda Nova)",https://img.olx.com.br/images/23/233515627402023.webp,"3x de R$ 750,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","18 de mai, 08:04",OLX
"RTX 5070 TI, GALAX, EX ARGB, 16GB - LACRADA - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rtx-5070-ti-galax-ex-argb-16gb-lacrada-envio-p-todo-br-1404794354,R$ 6.799,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/96/962530763166681.webp,"3x de R$ 2.266,33","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","18 de mai, 07:51",OLX
GTX 1060 3gb Gigabyte,https://mg.olx.com.br/regiao-de-divinopolis/informatica/placas-de-video/gtx-1060-3gb-gigabyte-1404753904,R$ 550,"Itaúna, Garcias",https://img.olx.com.br/images/17/173548403994512.webp,"3x de R$ 183,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","17 de mai, 20:15",OLX
"RX 9070 XT, ASROCK, STEEL LEGEND, LACRADA - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rx-9070-xt-asrock-steel-legend-lacrada-envio-p-todo-br-1404667869,R$ 6.200,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/71/718522289271530.webp,"3x de R$ 2.066,67","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","17 de mai, 12:28",OLX
"RX 9070 XT, ASROCK, TAICHI OC, 16 GB - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rx-9070-xt-asrock-taichi-oc-16-gb-envio-p-todo-br-1404636999,R$ 6.099,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/73/733546533233588.webp,"3x de R$ 2.033,00","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","17 de mai, 10:21",OLX
"RX 9070 XT, ASROCK, TAICHI OC, 16 GB - ENVIO P/TODO BR",https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/rx-9070-xt-asrock-taichi-oc-16-gb-envio-p-todo-br-1404636017,R$ 6.099,"Juiz de Fora, Alto dos Passos",https://img.olx.com.br/images/73/731550174104142.webp,"3x de R$ 2.033,00","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","17 de mai, 10:19",OLX
RTX 3070 MSI VENTUS 3X OC ,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/informatica/placas-de-video/rtx-3070-msi-ventus-3x-oc-1404497073,R$ 2.600,"Montes Claros, Alcides Rabelo",https://img.olx.com.br/images/15/158548640563132.webp,"3x de R$ 866,67","['Pague Online', 'Parcelamento sem juros']","16 de mai, 17:29",OLX
RTX 3070 8gb Gainward Phoenix LHR,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3070-8gb-gainward-phoenix-lhr-1404495177,R$ 2.049,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/18/186595521718357.webp,"3x de R$ 683,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","16 de mai, 17:15",OLX
Gigabyte Radeon RX 560 OC 2GB,https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/gigabyte-radeon-rx-560-oc-2gb-1404490870,R$ 250,"Juiz de Fora, Dom Bosco",https://img.olx.com.br/images/47/470546289025903.webp,"3x de R$ 83,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","16 de mai, 16:59",OLX
Whatsminer m20s 58th ,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/whatsminer-m20s-58th-1404372710,R$ 1.500,"Sabará, Itacolomi",https://img.olx.com.br/images/78/789546167698568.webp,"3x de R$ 500,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","16 de mai, 10:08",OLX
RTX 2080 Ti 11GB GIGABYTE,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-2080-ti-11gb-gigabyte-1404285888,R$ 2.099,"Belo Horizonte, Glória",https://img.olx.com.br/images/71/714543281166653.webp,"3x de R$ 699,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","16 de mai, 00:48",OLX
RTX 3080 10 GB PELADN ,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/rtx-3080-10-gb-peladn-1395348547,R$ 3.299,"Belo Horizonte, João Pinheiro",https://img.olx.com.br/images/74/740516151055253.webp,"3x de R$ 1.099,67","['Pague Online', 'Parcelamento sem juros']","15 de mai, 05:15",OLX
Geforce 9500GT,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/geforce-9500gt-1403875487,R$ 60,"Contagem, Eldorado",https://img.olx.com.br/images/99/999524406384051.webp,"2x de R$ 30,00","['Pague Online', 'Parcelamento sem juros']","14 de mai, 19:49",OLX
Rx 550 4GB ASUS,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/informatica/placas-de-video/rx-550-4gb-asus-1403861678,R$ 400,"Uberlândia, Santa Mônica",https://img.olx.com.br/images/96/960567046789026.webp,"3x de R$ 133,33","['Pague Online', 'Parcelamento sem juros']","14 de mai, 18:54",OLX
Rx 580 (com defeito),https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/informatica/placas-de-video/rx-580-com-defeito-1403799483,R$ 250,"Montes Claros, Village do Lago I",https://img.olx.com.br/images/38/384555764981678.webp,"3x de R$ 83,33","['Pague Online', 'Parcelamento sem juros']","14 de mai, 15:30",OLX
